applicant_id,matched_id,confidence,match_type,name_score,address_score,dob_score,tier,is_true_dup
APP002043,APP009869,98.0,FUZZY,100.0,100.0,90.0,AUTO_REJECT,True
APP002044,APP001592,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002045,APP001621,59.47,FUZZY,78.95,53.33,20.0,AUTO_APPROVE,False
APP002046,APP003585,62.86,FUZZY,100.0,42.86,0.0,AUTO_APPROVE,False
APP002047,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP002048,APP007213,59.83,FUZZY,80.0,52.78,20.0,AUTO_APPROVE,False
APP002049,APP002206,67.26,FUZZY,100.0,57.53,0.0,AUTO_APPROVE,False
APP002050,APP003752,96.88,FUZZY,93.75,100.0,100.0,AUTO_REJECT,True
APP002051,APP000836,73.06,FUZZY,77.78,63.89,75.0,AUTO_APPROVE,False
APP002052,APP008234,65.75,FUZZY,100.0,52.5,0.0,AUTO_APPROVE,False
APP002053,APP003195,61.4,FUZZY,69.57,38.71,75.0,AUTO_APPROVE,False
APP002054,APP001323,53.83,FUZZY,69.23,50.7,20.0,AUTO_APPROVE,False
APP002055,APP005758,63.36,FUZZY,85.71,68.35,0.0,AUTO_APPROVE,False
APP002056,APP001860,70.62,FUZZY,81.25,50.0,75.0,AUTO_APPROVE,False
APP002057,APP005255,61.61,FUZZY,100.0,38.71,0.0,AUTO_APPROVE,False
APP002058,APP008579,54.59,FUZZY,80.0,35.29,20.0,AUTO_APPROVE,False
APP002059,APP006241,65.35,FUZZY,66.67,56.72,75.0,AUTO_APPROVE,False
APP002060,APP001457,72.46,FUZZY,68.97,76.6,75.0,AUTO_APPROVE,False
APP002061,APP008131,59.0,FUZZY,66.67,72.22,20.0,AUTO_APPROVE,False
APP002062,APP005244,60.79,FUZZY,85.0,47.62,20.0,AUTO_APPROVE,False
APP002063,APP003343,62.92,FUZZY,100.0,43.08,0.0,AUTO_APPROVE,False
APP002064,APP000678,67.28,FUZZY,66.67,63.16,75.0,AUTO_APPROVE,False
APP002065,APP008491,80.11,FUZZY,94.62,42.67,100.0,FLAG_FOR_REVIEW,True
APP002066,APP004097,72.37,FUZZY,100.0,74.58,0.0,AUTO_APPROVE,False
APP002067,APP003108,97.0,EXACT_PHONE,92.31,100.0,100.0,AUTO_REJECT,True
APP002068,APP003067,68.17,FUZZY,87.8,67.57,20.0,AUTO_APPROVE,False
APP002069,APP007279,68.94,FUZZY,81.48,44.0,75.0,AUTO_APPROVE,False
APP002070,APP006710,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002071,APP002392,56.66,FUZZY,61.11,73.68,20.0,AUTO_APPROVE,False
APP002072,APP008460,68.33,FUZZY,100.0,61.11,0.0,AUTO_APPROVE,False
APP002073,APP009772,64.59,FUZZY,100.0,48.65,0.0,AUTO_APPROVE,False
APP002074,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP002075,APP002449,60.71,FUZZY,58.54,54.79,75.0,AUTO_APPROVE,False
APP002076,APP002212,55.73,FUZZY,63.16,30.51,75.0,AUTO_APPROVE,False
APP002077,APP001999,58.57,FUZZY,100.0,28.57,0.0,AUTO_APPROVE,False
APP002078,APP007383,55.99,FUZZY,81.48,37.5,20.0,AUTO_APPROVE,False
APP002079,APP008758,62.69,FUZZY,100.0,42.31,0.0,AUTO_APPROVE,False
APP002080,APP009528,61.25,FUZZY,86.67,46.38,20.0,AUTO_APPROVE,False
APP002081,APP005606,70.75,FUZZY,87.5,40.0,75.0,AUTO_APPROVE,False
APP002082,APP004866,94.17,FUZZY,88.33,100.0,100.0,AUTO_REJECT,True
APP002083,APP002468,56.41,FUZZY,46.67,43.59,100.0,AUTO_APPROVE,False
APP002084,APP008308,68.29,FUZZY,68.57,63.33,75.0,AUTO_APPROVE,False
APP002085,APP008261,100.0,EXACT_PAN,88.89,100.0,100.0,AUTO_REJECT,True
APP002086,APP003665,62.16,FUZZY,51.61,71.19,75.0,AUTO_APPROVE,False
APP002087,APP000324,60.4,FUZZY,100.0,34.67,0.0,AUTO_APPROVE,False
APP002088,APP005410,69.35,FUZZY,100.0,64.52,0.0,AUTO_APPROVE,False
APP002089,APP007302,65.24,FUZZY,100.0,50.79,0.0,AUTO_APPROVE,False
APP002090,APP003009,66.65,FUZZY,87.18,26.87,75.0,AUTO_APPROVE,False
APP002091,APP007045,59.84,FUZZY,78.26,55.7,20.0,AUTO_APPROVE,False
APP002092,APP008603,70.44,FUZZY,100.0,54.79,20.0,AUTO_APPROVE,False
APP002093,APP001037,65.02,FUZZY,71.79,47.06,75.0,AUTO_APPROVE,False
APP002094,APP009687,69.02,FUZZY,100.0,63.41,0.0,AUTO_APPROVE,False
APP002095,APP007298,64.06,FUZZY,100.0,46.88,0.0,AUTO_APPROVE,False
APP002096,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP002097,APP007692,100.0,EXACT_PAN,96.97,100.0,100.0,AUTO_REJECT,True
APP002098,APP009228,66.84,FUZZY,73.68,100.0,0.0,AUTO_APPROVE,False
APP002099,APP008747,60.91,FUZZY,100.0,36.36,0.0,AUTO_APPROVE,False
APP002100,APP008407,53.38,FUZZY,84.62,36.92,0.0,AUTO_APPROVE,False
APP002101,APP003779,70.06,FUZZY,53.66,77.42,100.0,AUTO_APPROVE,False
APP002102,APP004214,61.67,FUZZY,72.0,72.22,20.0,AUTO_APPROVE,False
APP002103,APP001731,63.13,FUZZY,58.82,45.71,100.0,AUTO_APPROVE,False
APP002104,APP008612,60.22,FUZZY,62.5,46.58,75.0,AUTO_APPROVE,False
APP002105,APP000446,67.43,FUZZY,61.11,56.25,100.0,AUTO_APPROVE,False
APP002106,APP004764,62.78,FUZZY,84.62,54.9,20.0,AUTO_APPROVE,False
APP002107,APP007825,71.49,FUZZY,100.0,71.64,0.0,AUTO_APPROVE,False
APP002108,APP006779,59.54,FUZZY,58.06,88.37,20.0,AUTO_APPROVE,False
APP002109,APP008586,58.88,FUZZY,62.07,79.49,20.0,AUTO_APPROVE,False
APP002110,APP005022,72.56,FUZZY,80.0,58.54,75.0,AUTO_APPROVE,False
APP002111,APP006994,67.53,FUZZY,82.05,75.0,20.0,AUTO_APPROVE,False
APP002112,APP007403,100.0,EXACT_PAN,97.3,100.0,75.0,AUTO_REJECT,True
APP002113,APP003569,60.34,FUZZY,57.14,55.88,75.0,AUTO_APPROVE,False
APP002114,APP003978,69.17,FUZZY,100.0,63.89,0.0,AUTO_APPROVE,False
APP002115,APP007069,66.57,FUZZY,86.0,28.57,75.0,AUTO_APPROVE,True
APP002116,APP007897,61.54,FUZZY,100.0,38.46,0.0,AUTO_APPROVE,False
APP002117,APP004222,69.0,FUZZY,100.0,50.0,20.0,AUTO_APPROVE,False
APP002118,APP003049,63.6,FUZZY,100.0,45.33,0.0,AUTO_APPROVE,False
APP002119,APP005969,98.57,FUZZY,97.14,100.0,100.0,AUTO_REJECT,True
APP002120,APP004680,69.37,FUZZY,83.87,41.46,75.0,AUTO_APPROVE,False
APP002121,APP006671,64.75,FUZZY,100.0,49.18,0.0,AUTO_APPROVE,False
APP002122,APP008354,69.2,FUZZY,100.0,64.0,0.0,AUTO_APPROVE,False
APP002123,APP002517,70.95,FUZZY,83.33,47.62,75.0,AUTO_APPROVE,False
APP002124,APP009203,61.27,FUZZY,48.48,56.76,100.0,AUTO_APPROVE,False
APP002125,APP009228,52.09,FUZZY,73.68,37.5,20.0,AUTO_APPROVE,False
APP002126,APP009250,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002127,APP009573,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002128,APP008925,66.92,FUZZY,100.0,56.41,0.0,AUTO_APPROVE,False
APP002129,APP006690,68.18,FUZZY,82.76,76.0,20.0,AUTO_APPROVE,False
APP002130,APP008022,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002131,APP001553,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002132,APP003051,60.82,FUZZY,84.85,48.0,20.0,AUTO_APPROVE,False
APP002133,APP002027,65.15,FUZZY,62.07,47.06,100.0,AUTO_APPROVE,False
APP002134,APP008132,50.57,FUZZY,34.48,44.44,100.0,AUTO_APPROVE,False
APP002135,APP002892,61.38,FUZZY,66.67,43.48,75.0,AUTO_APPROVE,False
APP002136,APP003070,67.66,FUZZY,63.16,70.27,75.0,AUTO_APPROVE,False
APP002137,APP001239,61.91,FUZZY,85.0,51.35,20.0,AUTO_APPROVE,False
APP002138,APP008865,63.59,FUZZY,76.92,33.77,75.0,AUTO_APPROVE,False
APP002139,APP006900,100.0,EXACT_PAN,91.67,100.0,100.0,AUTO_REJECT,True
APP002140,APP001677,64.4,FUZZY,70.0,48.0,75.0,AUTO_APPROVE,False
APP002141,APP009268,55.26,FUZZY,76.92,42.67,20.0,AUTO_APPROVE,False
APP002142,APP000590,62.85,FUZZY,55.17,67.53,75.0,AUTO_APPROVE,False
APP002143,APP003583,61.79,FUZZY,100.0,39.29,0.0,AUTO_APPROVE,False
APP002144,APP007748,62.19,FUZZY,100.0,40.62,0.0,AUTO_APPROVE,False
APP002145,APP001534,60.45,FUZZY,46.15,57.89,100.0,AUTO_APPROVE,False
APP002146,APP003882,67.39,FUZZY,100.0,57.97,0.0,AUTO_APPROVE,False
APP002147,APP009415,97.0,EXACT_PHONE,94.74,100.0,100.0,AUTO_REJECT,True
APP002148,APP009299,60.91,FUZZY,100.0,36.36,0.0,AUTO_APPROVE,False
APP002149,APP005948,71.82,FUZZY,100.0,72.73,0.0,AUTO_APPROVE,False
APP002150,APP000098,98.84,FUZZY,97.67,100.0,100.0,AUTO_REJECT,True
APP002151,APP004158,58.11,FUZZY,85.0,38.71,20.0,AUTO_APPROVE,False
APP002152,APP009293,70.28,FUZZY,100.0,67.61,0.0,AUTO_APPROVE,False
APP002153,APP002039,63.86,FUZZY,100.0,32.88,20.0,AUTO_APPROVE,False
APP002154,APP000189,61.79,FUZZY,86.67,61.54,0.0,AUTO_APPROVE,False
APP002155,APP008558,58.86,FUZZY,42.42,58.82,100.0,AUTO_APPROVE,False
APP002156,APP001074,62.58,FUZZY,100.0,41.94,0.0,AUTO_APPROVE,False
APP002157,APP006068,62.46,FUZZY,59.46,42.42,100.0,AUTO_APPROVE,False
APP002158,APP006082,71.18,FUZZY,100.0,70.59,0.0,AUTO_APPROVE,False
APP002159,APP003116,61.57,FUZZY,57.14,60.0,75.0,AUTO_APPROVE,False
APP002160,APP002126,69.05,FUZZY,71.43,61.11,75.0,AUTO_APPROVE,False
APP002161,APP000709,59.39,FUZZY,72.73,63.41,20.0,AUTO_APPROVE,False
APP002162,APP001127,63.31,FUZZY,62.07,57.58,75.0,AUTO_APPROVE,False
APP002163,APP006065,66.51,FUZZY,82.76,33.77,75.0,AUTO_APPROVE,False
APP002164,APP000511,62.25,FUZZY,38.71,76.32,100.0,AUTO_APPROVE,False
APP002165,APP009504,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002166,APP008562,59.34,FUZZY,61.11,45.95,75.0,AUTO_APPROVE,False
APP002167,APP002179,75.67,FUZZY,83.33,100.0,20.0,AUTO_APPROVE,False
APP002168,APP006978,63.33,FUZZY,100.0,44.44,0.0,AUTO_APPROVE,False
APP002169,APP000396,65.41,FUZZY,56.25,74.29,75.0,AUTO_APPROVE,False
APP002170,APP003575,63.33,FUZZY,100.0,44.44,0.0,AUTO_APPROVE,False
APP002171,APP005504,96.88,FUZZY,93.75,100.0,100.0,AUTO_REJECT,True
APP002172,APP000517,61.46,FUZZY,64.86,46.75,75.0,AUTO_APPROVE,False
APP002173,APP007900,56.34,FUZZY,59.46,38.71,75.0,AUTO_APPROVE,False
APP002174,APP003240,68.08,FUZZY,100.0,60.27,0.0,AUTO_APPROVE,False
APP002175,APP004851,60.29,FUZZY,80.0,54.29,20.0,AUTO_APPROVE,False
APP002176,APP003576,68.46,FUZZY,100.0,61.54,0.0,AUTO_APPROVE,False
APP002177,APP000348,67.47,FUZZY,88.89,63.41,20.0,AUTO_APPROVE,False
APP002178,APP000552,67.14,FUZZY,100.0,57.14,0.0,AUTO_APPROVE,False
APP002179,APP005999,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002180,APP005201,100.0,EXACT_PAN,95.0,100.0,100.0,AUTO_REJECT,True
APP002181,APP002704,63.33,FUZZY,66.67,100.0,0.0,AUTO_APPROVE,False
APP002182,APP006906,51.58,FUZZY,60.61,57.58,20.0,AUTO_APPROVE,False
APP002183,APP006761,63.15,FUZZY,100.0,43.84,0.0,AUTO_APPROVE,False
APP002184,APP004142,93.57,FUZZY,97.14,100.0,75.0,AUTO_REJECT,True
APP002185,APP001709,98.0,FUZZY,100.0,100.0,90.0,AUTO_REJECT,True
APP002186,APP008577,62.64,FUZZY,63.16,53.52,75.0,AUTO_APPROVE,False
APP002187,APP006127,97.06,FUZZY,94.12,100.0,100.0,AUTO_REJECT,True
APP002188,APP005331,57.74,FUZZY,64.29,72.0,20.0,AUTO_APPROVE,False
APP002189,APP001205,98.57,FUZZY,97.14,100.0,100.0,AUTO_REJECT,True
APP002190,APP005739,63.57,FUZZY,66.67,50.79,75.0,AUTO_APPROVE,False
APP002191,APP001121,66.21,FUZZY,70.59,53.06,75.0,AUTO_APPROVE,False
APP002192,APP005008,70.08,FUZZY,54.05,93.51,75.0,AUTO_APPROVE,False
APP002193,APP009002,97.0,EXACT_PHONE,96.77,100.0,75.0,AUTO_REJECT,True
APP002194,APP009411,58.95,FUZZY,57.89,50.0,75.0,AUTO_APPROVE,False
APP002195,APP006215,67.27,FUZZY,100.0,57.58,0.0,AUTO_APPROVE,False
APP002196,APP003209,61.27,FUZZY,66.67,43.14,75.0,AUTO_APPROVE,False
APP002197,APP009342,63.2,FUZZY,54.05,70.59,75.0,AUTO_APPROVE,False
APP002198,APP005703,58.74,FUZZY,85.71,52.94,0.0,AUTO_APPROVE,False
APP002199,APP002840,59.31,FUZZY,81.48,48.57,20.0,AUTO_APPROVE,False
APP002200,APP001019,69.13,FUZZY,78.26,100.0,0.0,AUTO_APPROVE,False
APP002201,APP004257,51.36,FUZZY,66.67,46.75,20.0,AUTO_APPROVE,False
APP002202,APP009635,62.81,FUZZY,83.33,57.14,20.0,AUTO_APPROVE,False
APP002203,APP005743,100.0,EXACT_PAN,95.0,100.0,100.0,AUTO_REJECT,True
APP002204,APP009504,59.22,FUZZY,55.56,54.79,75.0,AUTO_APPROVE,False
APP002205,APP007853,66.23,FUZZY,58.82,72.73,75.0,AUTO_APPROVE,False
APP002206,APP002049,67.26,FUZZY,100.0,57.53,0.0,AUTO_APPROVE,False
APP002207,APP008601,66.86,FUZZY,100.0,42.86,20.0,AUTO_APPROVE,False
APP002208,APP002735,61.67,FUZZY,100.0,38.89,0.0,AUTO_APPROVE,False
APP002209,APP002376,57.5,FUZZY,100.0,25.0,0.0,AUTO_APPROVE,False
APP002210,APP004345,93.0,FUZZY,90.0,100.0,90.0,AUTO_REJECT,True
APP002211,APP004863,58.43,FUZZY,80.0,48.1,20.0,AUTO_APPROVE,False
APP002212,APP004592,62.92,FUZZY,100.0,43.08,0.0,AUTO_APPROVE,False
APP002213,APP008834,62.05,FUZZY,66.67,45.71,75.0,AUTO_APPROVE,False
APP002214,APP004789,62.69,FUZZY,69.23,43.59,75.0,AUTO_APPROVE,False
APP002215,APP002559,63.39,FUZZY,78.79,66.67,20.0,AUTO_APPROVE,False
APP002216,APP007964,62.38,FUZZY,100.0,41.27,0.0,AUTO_APPROVE,False
APP002217,APP001958,65.83,FUZZY,100.0,52.78,0.0,AUTO_APPROVE,False
APP002218,APP006567,68.01,FUZZY,76.92,48.48,75.0,AUTO_APPROVE,False
APP002219,APP004596,63.6,FUZZY,70.0,45.33,75.0,AUTO_APPROVE,False
APP002220,APP000022,63.49,FUZZY,62.5,94.12,20.0,AUTO_APPROVE,False
APP002221,APP009298,61.93,FUZZY,59.46,40.68,100.0,AUTO_APPROVE,False
APP002222,APP002321,58.27,FUZZY,47.06,49.12,100.0,AUTO_APPROVE,False
APP002223,APP009790,65.22,FUZZY,100.0,50.75,0.0,AUTO_APPROVE,False
APP002224,APP002470,58.45,FUZZY,100.0,28.17,0.0,AUTO_APPROVE,False
APP002225,APP006449,65.0,FUZZY,100.0,50.0,0.0,AUTO_APPROVE,False
APP002226,APP004573,63.55,FUZZY,100.0,45.16,0.0,AUTO_APPROVE,False
APP002227,APP002133,55.66,FUZZY,62.07,68.75,20.0,AUTO_APPROVE,False
APP002228,APP005252,69.18,FUZZY,61.54,78.05,75.0,AUTO_APPROVE,False
APP002229,APP005299,70.3,FUZZY,75.86,57.89,75.0,AUTO_APPROVE,False
APP002230,APP006094,57.29,FUZZY,50.0,57.63,75.0,AUTO_APPROVE,False
APP002231,APP005405,56.36,FUZZY,66.67,63.41,20.0,AUTO_APPROVE,False
APP002232,APP009842,100.0,EXACT_PAN,100.0,100.0,100.0,AUTO_REJECT,True
APP002233,APP009868,63.45,FUZZY,100.0,44.83,0.0,AUTO_APPROVE,False
APP002234,APP007167,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002235,APP001939,68.57,FUZZY,100.0,61.9,0.0,AUTO_APPROVE,False
APP002236,APP000478,71.14,FUZZY,100.0,57.14,20.0,AUTO_APPROVE,False
APP002237,APP008160,98.0,FUZZY,100.0,100.0,90.0,AUTO_REJECT,True
APP002238,APP002236,62.31,FUZZY,78.57,63.41,20.0,AUTO_APPROVE,False
APP002239,APP006585,60.39,FUZZY,64.29,44.16,75.0,AUTO_APPROVE,False
APP002240,APP003612,60.83,FUZZY,66.67,41.67,75.0,AUTO_APPROVE,False
APP002241,APP008176,100.0,EXACT_PAN,91.67,100.0,100.0,AUTO_REJECT,True
APP002242,APP000674,60.29,FUZZY,70.59,33.33,75.0,AUTO_APPROVE,False
APP002243,APP004160,64.18,FUZZY,100.0,47.27,0.0,AUTO_APPROVE,False
APP002244,APP009678,70.19,FUZZY,75.86,57.53,75.0,AUTO_APPROVE,False
APP002245,APP008538,65.3,FUZZY,82.61,66.67,20.0,AUTO_APPROVE,False
APP002246,APP008385,100.0,EXACT_PAN,94.44,100.0,100.0,AUTO_REJECT,True
APP002247,APP006771,61.38,FUZZY,82.76,53.33,20.0,AUTO_APPROVE,False
APP002248,APP002655,70.87,FUZZY,100.0,69.57,0.0,AUTO_APPROVE,False
APP002249,APP002968,56.8,FUZZY,68.42,61.97,20.0,AUTO_APPROVE,False
APP002250,APP004382,66.34,FUZZY,86.96,62.86,20.0,AUTO_APPROVE,False
APP002251,APP002745,57.69,FUZZY,57.14,47.06,75.0,AUTO_APPROVE,False
APP002252,APP004289,67.5,FUZZY,75.0,100.0,0.0,AUTO_APPROVE,False
APP002253,APP003838,73.7,FUZZY,78.57,64.71,75.0,AUTO_APPROVE,False
APP002254,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP002255,APP001384,52.47,FUZZY,69.57,45.61,20.0,AUTO_APPROVE,False
APP002256,APP005172,63.33,FUZZY,66.67,100.0,0.0,AUTO_APPROVE,False
APP002257,APP003540,58.16,FUZZY,71.79,60.87,20.0,AUTO_APPROVE,False
APP002258,APP008071,98.0,FUZZY,100.0,100.0,90.0,AUTO_REJECT,True
APP002259,APP007894,68.57,FUZZY,100.0,61.9,0.0,AUTO_APPROVE,False
APP002260,APP007471,57.4,FUZZY,78.57,47.06,20.0,AUTO_APPROVE,False
APP002261,APP002241,56.08,FUZZY,66.67,62.5,20.0,AUTO_APPROVE,False
APP002262,APP005816,100.0,EXACT_PAN,90.0,100.0,90.0,AUTO_REJECT,True
APP002263,APP009951,55.08,FUZZY,61.11,68.42,20.0,AUTO_APPROVE,False
APP002264,APP001264,59.44,FUZZY,83.33,45.9,20.0,AUTO_APPROVE,False
APP002265,APP004329,98.15,FUZZY,96.3,100.0,100.0,AUTO_REJECT,True
APP002266,APP003989,72.94,FUZZY,100.0,76.47,0.0,AUTO_APPROVE,False
APP002267,,0.0,NO_MATCH,0.0,0.0,0.0,AUTO_APPROVE,False
APP002268,APP000648,57.74,FUZZY,51.85,39.39,100.0,AUTO_APPROVE,False
APP002269,APP003903,60.16,FUZZY,66.67,39.44,75.0,AUTO_APPROVE,False
APP002270,APP006951,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002271,APP006745,64.35,FUZZY,60.47,47.06,100.0,AUTO_APPROVE,False
APP002272,APP009246,71.39,FUZZY,61.54,68.75,100.0,AUTO_APPROVE,False
APP002273,APP002785,62.35,FUZZY,100.0,41.18,0.0,AUTO_APPROVE,False
APP002274,APP000797,65.45,FUZZY,100.0,51.52,0.0,AUTO_APPROVE,False
APP002275,APP000752,63.42,FUZZY,100.0,44.74,0.0,AUTO_APPROVE,False
APP002276,APP005236,67.25,FUZZY,82.35,36.92,75.0,AUTO_APPROVE,False
APP002277,APP009787,58.93,FUZZY,82.35,45.83,20.0,AUTO_APPROVE,False
APP002278,APP004476,100.0,EXACT_PAN,96.0,100.0,75.0,AUTO_REJECT,True
APP002279,APP004213,60.84,FUZZY,81.25,54.05,20.0,AUTO_APPROVE,False
APP002280,APP008377,62.01,FUZZY,63.16,51.43,75.0,AUTO_APPROVE,False
APP002281,APP002328,54.19,FUZZY,54.05,40.54,75.0,AUTO_APPROVE,False
APP002282,APP007311,100.0,EXACT_PAN,95.0,100.0,100.0,AUTO_REJECT,True
APP002283,APP003265,66.9,FUZZY,70.0,56.34,75.0,AUTO_APPROVE,False
APP002284,APP000219,63.66,FUZZY,85.71,69.33,0.0,AUTO_APPROVE,False
APP002285,APP005601,64.8,FUZZY,72.73,44.78,75.0,AUTO_APPROVE,False
APP002286,APP001158,66.29,FUZZY,68.29,57.14,75.0,AUTO_APPROVE,False
APP002287,APP009093,61.3,FUZZY,100.0,37.68,0.0,AUTO_APPROVE,False
APP002288,APP008311,68.55,FUZZY,100.0,48.48,20.0,AUTO_APPROVE,False
APP002289,APP008759,97.0,EXACT_PHONE,100.0,100.0,100.0,AUTO_REJECT,True
APP002290,APP006026,68.93,FUZZY,80.0,46.43,75.0,AUTO_APPROVE,False
APP002291,APP001423,65.74,FUZZY,100.0,39.13,20.0,AUTO_APPROVE,False
APP002292,APP000443,100.0,EXACT_PAN,100.0,100.0,90.0,AUTO_REJECT,True
APP002293,APP007206,67.33,FUZZY,82.76,73.17,20.0,AUTO_APPROVE,False
APP002294,APP001330,63.8,FUZZY,58.82,64.62,75.0,AUTO_APPROVE,False
APP002295,APP001479,59.69,FUZZY,83.87,45.83,20.0,AUTO_APPROVE,False
APP002296,APP005855,63.71,FUZZY,100.0,32.35,20.0,AUTO_APPROVE,False
APP002297,APP009036,78.06,FUZZY,100.0,93.55,0.0,AUTO_APPROVE,False
APP002298,APP007959,54.98,FUZZY,62.5,65.75,20.0,AUTO_APPROVE,False
APP002299,APP001475,65.51,FUZZY,60.61,50.7,100.0,AUTO_APPROVE,False
APP002300,APP005204,63.91,FUZZY,100.0,46.38,0.0,AUTO_APPROVE,False
APP002301,APP004903,59.26,FUZZY,81.48,48.39,20.0,AUTO_APPROVE,False
APP002302,APP007752,66.8,FUZZY,100.0,56.0,0.0,AUTO_APPROVE,False
APP002303,APP007313,55.54,FUZZY,81.08,36.67,20.0,AUTO_APPROVE,False
APP002304,APP006985,65.22,FUZZY,100.0,50.75,0.0,AUTO_APPROVE,False
APP002305,APP008604,58.58,FUZZY,50.0,45.28,100.0,AUTO_APPROVE,False
APP002306,APP001734,67.04,FUZZY,100.0,56.79,0.0,AUTO_APPROVE,False
APP002307,APP004509,68.82,FUZZY,100.0,62.75,0.0,AUTO_APPROVE,False
APP002308,APP001710,54.56,FUZZY,74.07,45.07,20.0,AUTO_APPROVE,False
APP002309,APP000594,66.25,FUZZY,62.5,66.67,75.0,AUTO_APPROVE,False
APP002310,APP009213,92.5,FUZZY,95.0,100.0,75.0,AUTO_REJECT,True
APP002311,APP007163,63.54,FUZZY,64.71,37.29,100.0,AUTO_APPROVE,False
APP002312,APP008174,57.06,FUZZY,59.46,77.78,20.0,AUTO_APPROVE,False
APP002313,APP008047,64.81,FUZZY,100.0,49.38,0.0,AUTO_APPROVE,False
APP002314,APP007291,60.52,FUZZY,66.67,40.62,75.0,AUTO_APPROVE,False
APP002315,APP002741,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002316,APP005745,57.04,FUZZY,85.71,47.27,0.0,AUTO_APPROVE,False
APP002317,APP002406,64.44,FUZZY,100.0,48.15,0.0,AUTO_APPROVE,False
APP002318,APP000250,63.31,FUZZY,54.55,70.13,75.0,AUTO_APPROVE,False
APP002319,APP004158,65.09,FUZZY,68.42,52.94,75.0,AUTO_APPROVE,False
APP002320,APP001189,58.55,FUZZY,51.61,59.15,75.0,AUTO_APPROVE,False
APP002321,APP009138,70.0,FUZZY,70.0,66.67,75.0,AUTO_APPROVE,False
APP002322,APP004021,70.44,FUZZY,66.67,73.68,75.0,AUTO_APPROVE,False
APP002323,APP003799,59.35,FUZZY,55.17,39.22,100.0,AUTO_APPROVE,False
APP002324,APP003718,100.0,FUZZY,100.0,100.0,100.0,AUTO_REJECT,True
APP002325,APP000157,57.5,FUZZY,100.0,25.0,0.0,AUTO_APPROVE,False
APP002326,APP002945,52.66,FUZZY,64.29,55.07,20.0,AUTO_APPROVE,False
APP002327,APP008028,69.0,FUZZY,100.0,50.0,20.0,AUTO_APPROVE,False
APP002328,APP008921,56.71,FUZZY,78.95,44.12,20.0,AUTO_APPROVE,False
APP002329,APP000904,60.48,FUZZY,100.0,34.92,0.0,AUTO_APPROVE,False
APP002330,APP009366,91.88,FUZZY,93.75,100.0,75.0,FLAG_FOR_REVIEW,True
APP002331,APP004644,93.0,FUZZY,86.0,100.0,100.0,AUTO_REJECT,True
APP002332,APP009510,67.33,FUZZY,66.67,100.0,20.0,AUTO_APPROVE,False
APP002333,APP008996,75.24,FUZZY,86.49,56.67,75.0,AUTO_APPROVE,False
APP002334,APP002718,57.74,FUZZY,54.55,88.24,20.0,AUTO_APPROVE,False
APP002335,APP000337,62.57,FUZZY,86.67,50.79,20.0,AUTO_APPROVE,False
APP002336,APP007869,53.17,FUZZY,62.5,59.74,20.0,AUTO_APPROVE,False
APP002337,APP000660,64.03,FUZZY,100.0,46.75,0.0,AUTO_APPROVE,False
APP002338,APP008245,62.81,FUZZY,64.71,51.52,75.0,AUTO_APPROVE,False
APP002339,APP009711,68.95,FUZZY,100.0,63.16,0.0,AUTO_APPROVE,False
APP002340,APP007567,97.06,FUZZY,94.12,100.0,100.0,AUTO_REJECT,True
APP002341,APP003682,63.94,FUZZY,83.87,60.0,20.0,AUTO_APPROVE,False
APP002342,APP005075,61.56,FUZZY,70.27,38.1,75.0,AUTO_APPROVE,False
APP002343,APP002131,71.9,FUZZY,83.33,50.79,75.0,AUTO_APPROVE,False
APP002344,APP001395,64.57,FUZZY,100.0,48.57,0.0,AUTO_APPROVE,False
APP002345,APP005473,62.84,FUZZY,82.05,59.38,20.0,AUTO_APPROVE,False
APP002346,APP009434,67.37,FUZZY,100.0,57.89,0.0,AUTO_APPROVE,False
APP002347,APP004700,52.71,FUZZY,85.71,32.84,0.0,AUTO_APPROVE,False
APP002348,APP001812,100.0,EXACT_PAN,100.0,100.0,100.0,AUTO_REJECT,True
APP002349,APP000303,60.82,FUZZY,65.0,81.08,20.0,AUTO_APPROVE,False
APP002350,APP004939,55.15,FUZZY,61.11,68.66,20.0,AUTO_APPROVE,False
APP002351,APP004613,65.35,FUZZY,100.0,37.84,20.0,AUTO_APPROVE,False
